,Total_suma,Număr_produse,procent_TVA,metoda_plata,Oră_emitere,Comerciant_id,eticheta,motiv_frauda
8800,96.16,2,19,transfer,08:38:09,C0031,non-fraudulent,
8801,172.95,6,19,numerar,16:59:05,C0149,non-fraudulent,
8802,211.84,5,19,numerar,22:35:57,C0106,non-fraudulent,
8803,73.63,2,9,card,07:49:47,C0166,non-fraudulent,
8804,430.02,10,9,transfer,10:03:42,C0022,non-fraudulent,
8805,45.86,5,19,transfer,06:22:27,C0107,fraudulent,comerciant_risc
8806,279.02,9,9,transfer,01:02:19,C0031,fraudulent,emitere_noaptea
8807,294.82,7,19,transfer,19:09:17,C0080,non-fraudulent,
8808,130.91,4,9,numerar,00:38:46,C0027,fraudulent,emitere_noaptea
8809,86.19,7,9,tichete,22:09:09,C0017,non-fraudulent,
8810,58.48,8,9,card,17:25:11,C0179,non-fraudulent,
8811,286.44,8,9,transfer,11:12:33,C0076,non-fraudulent,
8812,251.91,6,9,transfer,03:53:15,C0050,fraudulent,emitere_noaptea
8813,95.49,4,19,tichete,13:33:16,C0026,non-fraudulent,
8814,251.25,7,19,numerar,08:30:57,C0025,non-fraudulent,
8815,275.12,8,19,card,15:28:03,C0124,non-fraudulent,
8816,133.56,7,19,transfer,23:27:20,C0143,non-fraudulent,
8817,166.31,9,9,numerar,03:26:35,C0042,fraudulent,emitere_noaptea
8818,328.22,7,19,tichete,13:26:48,C0050,non-fraudulent,
8819,99.3,5,9,tichete,12:52:29,C0163,non-fraudulent,
8820,78.01,5,9,transfer,18:09:51,C0178,non-fraudulent,
8821,405.21,9,9,tichete,21:31:43,C0118,non-fraudulent,
8822,274.62,6,9,transfer,22:05:34,C0128,non-fraudulent,
8823,196.52,10,19,transfer,12:53:05,C0103,non-fraudulent,
8824,88.67,6,19,numerar,12:26:58,C0037,non-fraudulent,
8825,198.24,5,9,card,14:34:49,C0157,non-fraudulent,
8826,178.62,5,9,transfer,13:09:03,C0013,non-fraudulent,
8827,167.83,5,19,numerar,13:14:34,C0173,non-fraudulent,
8828,21.4,4,19,numerar,20:03:29,C0157,non-fraudulent,
8829,125.81,6,19,transfer,06:52:43,C0063,non-fraudulent,
8830,318.18,15,19,tichete,23:03:45,C0119,non-fraudulent,
8831,228.12,5,19,card,01:33:19,C0176,fraudulent,emitere_noaptea
8832,237.24,6,9,transfer,23:07:24,C0174,non-fraudulent,
8833,310.8,7,19,tichete,01:46:44,C0117,fraudulent,emitere_noaptea
8834,387.07,9,19,transfer,17:01:51,C0173,non-fraudulent,
8835,111.14,5,19,numerar,08:25:50,C0006,fraudulent,comerciant_risc
8836,86.24,4,19,card,14:33:11,C0134,non-fraudulent,
8837,239.28,5,19,numerar,09:09:33,C0179,non-fraudulent,
8838,136.85,4,19,transfer,17:39:32,C0109,non-fraudulent,
8839,127.17,3,9,numerar,00:55:05,C0124,fraudulent,emitere_noaptea
8840,98.55,4,19,card,16:26:00,C0193,non-fraudulent,
8841,54.88,3,9,transfer,16:38:44,C0166,non-fraudulent,
8842,106.02,11,9,numerar,09:27:48,C0050,non-fraudulent,
8843,49.87,2,19,card,13:08:00,C0069,non-fraudulent,
8844,63.32,7,19,card,05:39:29,C0117,non-fraudulent,
8845,108.86,6,9,tichete,23:39:27,C0078,non-fraudulent,
8846,43.82,2,9,card,03:36:45,C0053,fraudulent,emitere_noaptea
8847,76.55,7,9,numerar,12:21:37,C0080,non-fraudulent,
8848,419.89,9,19,transfer,08:34:35,C0101,non-fraudulent,
8849,72.37,5,19,transfer,21:32:55,C0065,non-fraudulent,
8850,64.96,3,9,transfer,04:53:07,C0012,fraudulent,emitere_noaptea
8851,31.06,6,19,numerar,07:40:07,C0068,non-fraudulent,
8852,223.97,7,9,transfer,03:11:28,C0056,fraudulent,emitere_noaptea
8853,39.22,4,9,tichete,15:00:00,C0187,non-fraudulent,
8854,265.72,8,9,card,10:38:44,C0108,non-fraudulent,
8855,90.6,6,19,tichete,15:18:27,C0065,non-fraudulent,
8856,249.4,7,9,tichete,12:51:09,C0196,non-fraudulent,
8857,373.58,10,19,numerar,04:06:52,C0128,fraudulent,emitere_noaptea;numerar_prea_mare
8858,299.97,7,9,card,17:09:16,C0088,non-fraudulent,
8859,99.25,5,19,card,21:24:48,C0109,non-fraudulent,
8860,98.05,6,9,card,09:07:01,C0053,non-fraudulent,
8861,249.68,5,19,card,07:35:43,C0008,non-fraudulent,
8862,128.8,8,9,tichete,23:51:22,C0119,non-fraudulent,
8863,173.66,9,9,numerar,15:07:01,C0024,non-fraudulent,
8864,222.72,5,19,tichete,03:31:19,C0149,fraudulent,emitere_noaptea
8865,160.63,5,19,card,12:06:17,C0114,non-fraudulent,
8866,36.22,6,9,numerar,16:09:31,C0139,non-fraudulent,
8867,63.72,6,19,tichete,08:16:53,C0014,non-fraudulent,
8868,83.21,8,9,numerar,09:37:19,C0033,non-fraudulent,
8869,141.81,3,9,card,21:56:46,C0017,non-fraudulent,
8870,138.58,7,9,transfer,07:35:37,C0062,non-fraudulent,
8871,241.45,9,9,tichete,20:15:30,C0182,non-fraudulent,
8872,319.42,8,19,tichete,18:51:53,C0041,non-fraudulent,
8873,65.83,6,19,numerar,18:48:25,C0045,non-fraudulent,
8874,167.74,5,9,numerar,02:21:53,C0175,fraudulent,emitere_noaptea
8875,31.93,1,9,tichete,03:34:50,C0178,fraudulent,emitere_noaptea
8876,64.4,6,9,numerar,18:22:34,C0036,non-fraudulent,
8877,327.96,8,9,tichete,01:25:49,C0195,fraudulent,emitere_noaptea
8878,175.39,6,19,transfer,11:50:32,C0079,non-fraudulent,
8879,81.16,4,19,card,13:36:27,C0024,non-fraudulent,
8880,66.67,5,9,numerar,02:19:22,C0176,fraudulent,emitere_noaptea
8881,107.31,6,19,card,23:16:40,C0124,non-fraudulent,
8882,68.23,2,9,tichete,07:44:32,C0108,non-fraudulent,
8883,76.48,11,19,tichete,03:16:00,C0117,fraudulent,emitere_noaptea
8884,296.52,6,9,card,00:18:25,C0068,fraudulent,emitere_noaptea
8885,132.11,6,9,tichete,10:56:07,C0187,non-fraudulent,
8886,102.95,5,9,card,12:49:18,C0186,non-fraudulent,
8887,107.24,5,19,numerar,11:23:16,C0150,non-fraudulent,
8888,219.16,6,9,transfer,20:05:37,C0007,non-fraudulent,
8889,158.36,6,19,card,12:37:04,C0160,non-fraudulent,
8890,152.06,6,19,card,02:25:18,C0055,fraudulent,emitere_noaptea
8891,128.2,4,9,numerar,20:08:09,C0091,non-fraudulent,
8892,398.58,12,9,card,13:46:24,C0074,non-fraudulent,
8893,27.97,4,19,card,09:39:59,C0084,non-fraudulent,
8894,129.51,3,9,card,21:17:35,C0066,non-fraudulent,
8895,322.78,7,19,transfer,08:53:45,C0191,non-fraudulent,
8896,156.08,9,19,numerar,01:35:38,C0063,fraudulent,emitere_noaptea
8897,213.96,8,9,card,11:14:12,C0076,non-fraudulent,
8898,99.43,6,9,numerar,21:36:17,C0196,non-fraudulent,
8899,317.18,9,9,numerar,10:15:43,C0030,fraudulent,numerar_prea_mare
8900,115.99,5,19,tichete,06:43:28,C0188,non-fraudulent,
8901,16.79,2,19,card,04:55:29,C0027,fraudulent,emitere_noaptea
8902,121.76,4,9,card,06:18:55,C0036,non-fraudulent,
8903,40.01,5,9,card,17:22:57,C0124,non-fraudulent,
8904,42.35,8,19,tichete,05:23:06,C0117,non-fraudulent,
8905,156.59,5,19,numerar,17:39:36,C0044,non-fraudulent,
8906,66.26,8,9,tichete,16:29:42,C0103,non-fraudulent,
8907,120.0,6,9,transfer,05:51:36,C0145,non-fraudulent,
8908,239.61,6,9,card,05:38:18,C0129,non-fraudulent,
8909,453.4,11,19,card,19:43:30,C0110,non-fraudulent,
8910,87.75,6,9,numerar,06:03:25,C0001,non-fraudulent,
8911,169.64,5,9,tichete,01:08:25,C0102,fraudulent,emitere_noaptea
8912,14.31,2,9,numerar,05:20:19,C0056,non-fraudulent,
8913,178.73,7,9,tichete,17:08:39,C0014,non-fraudulent,
8914,43.53,2,9,transfer,21:35:11,C0034,non-fraudulent,
8915,32.06,4,9,numerar,19:51:29,C0026,non-fraudulent,
8916,289.31,7,9,tichete,14:42:10,C0132,fraudulent,comerciant_risc
8917,139.69,4,9,card,23:38:35,C0097,non-fraudulent,
8918,190.41,10,19,numerar,15:36:47,C0097,non-fraudulent,
8919,36.58,1,9,card,00:15:26,C0115,fraudulent,emitere_noaptea
8920,163.42,4,19,card,02:34:28,C0044,fraudulent,emitere_noaptea
8921,49.92,6,9,card,15:17:20,C0002,non-fraudulent,
8922,392.46,8,9,tichete,15:23:46,C0116,non-fraudulent,
8923,26.54,2,9,transfer,08:51:42,C0131,non-fraudulent,
8924,103.33,6,9,transfer,08:18:25,C0038,non-fraudulent,
8925,124.65,4,19,tichete,00:59:33,C0018,fraudulent,emitere_noaptea
8926,298.85,6,9,card,16:38:08,C0200,non-fraudulent,
8927,176.25,4,19,tichete,03:16:34,C0151,fraudulent,emitere_noaptea
8928,66.49,5,9,card,20:12:02,C0055,non-fraudulent,
8929,227.52,7,19,tichete,16:12:01,C0164,non-fraudulent,
8930,63.61,8,9,card,14:45:06,C0056,non-fraudulent,
8931,81.77,7,9,transfer,00:09:17,C0050,fraudulent,emitere_noaptea
8932,238.6,10,9,tichete,00:21:32,C0199,fraudulent,emitere_noaptea;comerciant_risc
8933,330.3,8,19,card,06:21:39,C0055,non-fraudulent,
8934,54.01,4,9,numerar,14:59:50,C0182,non-fraudulent,
8935,226.95,5,9,transfer,17:43:00,C0042,non-fraudulent,
8936,7.47,1,9,card,13:47:37,C0124,non-fraudulent,
8937,137.17,3,19,transfer,20:54:59,C0173,non-fraudulent,
8938,125.27,5,19,tichete,02:44:59,C0138,fraudulent,emitere_noaptea
8939,270.36,10,19,tichete,02:38:40,C0080,fraudulent,emitere_noaptea
8940,86.19,12,19,card,08:43:12,C0111,non-fraudulent,
8941,234.43,7,9,tichete,17:47:34,C0043,non-fraudulent,
8942,143.91,8,9,tichete,18:27:10,C0046,non-fraudulent,
8943,400.3,9,9,transfer,02:04:05,C0118,fraudulent,emitere_noaptea
8944,14.6,2,9,transfer,11:04:11,C0120,non-fraudulent,
8945,232.3,8,9,card,13:25:12,C0074,non-fraudulent,
8946,172.05,9,19,tichete,16:13:32,C0158,non-fraudulent,
8947,124.23,7,19,tichete,22:25:55,C0035,non-fraudulent,
8948,127.18,7,19,transfer,11:06:30,C0026,non-fraudulent,
8949,290.52,6,19,tichete,21:50:16,C0147,non-fraudulent,
8950,295.29,7,9,card,16:00:38,C0141,non-fraudulent,
8951,321.39,8,19,card,20:49:58,C0075,non-fraudulent,
8952,35.65,7,19,numerar,23:16:11,C0158,non-fraudulent,
8953,233.99,5,19,transfer,09:29:34,C0149,non-fraudulent,
8954,153.85,6,9,numerar,10:12:27,C0081,non-fraudulent,
8955,53.32,5,9,card,23:07:05,C0140,non-fraudulent,
8956,108.35,3,9,card,06:57:57,C0147,non-fraudulent,
8957,108.91,6,19,tichete,11:02:52,C0114,non-fraudulent,
8958,296.84,6,9,transfer,16:55:17,C0080,non-fraudulent,
8959,262.5,7,9,card,19:35:00,C0161,non-fraudulent,
8960,17.35,3,9,tichete,22:09:40,C0184,fraudulent,comerciant_risc
8961,45.7,6,19,tichete,23:05:07,C0192,non-fraudulent,
8962,293.84,10,9,transfer,10:13:39,C0152,non-fraudulent,
8963,142.94,8,19,numerar,20:34:22,C0060,non-fraudulent,
8964,147.51,10,9,transfer,06:05:39,C0162,non-fraudulent,
8965,268.82,7,9,tichete,09:35:37,C0136,fraudulent,comerciant_risc
8966,88.64,8,19,card,05:57:45,C0128,non-fraudulent,
8967,58.32,4,19,tichete,03:23:01,C0176,fraudulent,emitere_noaptea
8968,133.79,4,19,tichete,08:24:17,C0049,non-fraudulent,
8969,31.35,2,9,tichete,13:16:06,C0018,non-fraudulent,
8970,87.04,6,9,card,11:21:56,C0174,non-fraudulent,
8971,121.44,3,19,tichete,17:14:52,C0103,non-fraudulent,
8972,258.71,6,9,card,12:16:38,C0018,non-fraudulent,
8973,173.85,5,19,numerar,02:40:50,C0067,fraudulent,emitere_noaptea
8974,152.6,6,19,transfer,11:53:00,C0033,non-fraudulent,
8975,247.97,9,19,transfer,18:43:18,C0114,non-fraudulent,
8976,266.59,6,9,card,00:13:36,C0142,fraudulent,emitere_noaptea
8977,322.58,9,9,tichete,09:54:12,C0085,non-fraudulent,
8978,185.95,4,19,tichete,17:01:20,C0038,non-fraudulent,
8979,68.26,3,19,tichete,13:23:12,C0147,non-fraudulent,
8980,230.6,6,19,transfer,02:27:16,C0097,fraudulent,emitere_noaptea
8981,269.83,6,19,numerar,22:53:04,C0181,non-fraudulent,
8982,44.89,5,19,card,10:59:35,C0002,non-fraudulent,
8983,198.19,10,9,card,21:56:35,C0136,fraudulent,comerciant_risc
8984,93.19,6,19,tichete,00:12:30,C0164,fraudulent,emitere_noaptea
8985,46.45,5,9,transfer,20:10:01,C0109,non-fraudulent,
8986,21.36,3,9,tichete,12:49:21,C0114,non-fraudulent,
8987,180.04,6,9,card,16:57:40,C0088,non-fraudulent,
8988,257.62,14,19,card,13:38:43,C0143,non-fraudulent,
8989,136.2,3,9,tichete,17:11:31,C0140,non-fraudulent,
8990,28.7,4,9,tichete,17:41:05,C0068,non-fraudulent,
8991,18.5,2,9,tichete,10:37:42,C0049,non-fraudulent,
8992,136.77,4,9,transfer,03:51:17,C0161,fraudulent,emitere_noaptea
8993,68.73,8,19,card,19:34:35,C0090,non-fraudulent,
8994,118.76,11,9,transfer,06:57:43,C0079,non-fraudulent,
8995,386.98,8,9,tichete,01:04:13,C0021,fraudulent,emitere_noaptea
8996,116.61,9,9,tichete,23:11:07,C0009,non-fraudulent,
8997,147.69,6,9,tichete,07:42:21,C0088,non-fraudulent,
8998,218.24,8,19,tichete,20:03:19,C0062,non-fraudulent,
8999,134.55,5,19,tichete,03:04:19,C0139,fraudulent,emitere_noaptea
9000,232.48,7,9,card,22:29:41,C0164,non-fraudulent,
9001,152.95,4,9,card,20:46:23,C0004,non-fraudulent,
9002,93.39,5,9,numerar,06:11:47,C0092,non-fraudulent,
9003,55.02,6,9,transfer,14:24:28,C0004,non-fraudulent,
9004,76.33,2,9,card,14:40:03,C0045,non-fraudulent,
9005,167.64,5,19,tichete,07:36:58,C0133,non-fraudulent,
9006,49.23,3,9,transfer,01:37:29,C0197,fraudulent,emitere_noaptea
9007,50.73,9,19,transfer,23:21:54,C0135,non-fraudulent,
9008,396.77,8,9,card,14:39:46,C0135,non-fraudulent,
9009,243.22,5,9,transfer,09:59:33,C0022,non-fraudulent,
9010,173.86,6,9,numerar,06:05:39,C0119,non-fraudulent,
9011,67.75,6,9,card,21:14:28,C0196,non-fraudulent,
9012,100.48,6,19,tichete,04:35:11,C0091,fraudulent,emitere_noaptea
9013,243.9,11,9,card,09:38:32,C0140,non-fraudulent,
9014,257.27,7,9,card,21:01:33,C0116,non-fraudulent,
9015,194.62,5,19,card,16:49:45,C0032,non-fraudulent,
9016,151.17,4,19,tichete,02:10:30,C0074,fraudulent,emitere_noaptea
9017,242.55,5,19,card,04:15:59,C0116,fraudulent,emitere_noaptea
9018,159.41,5,9,tichete,18:23:54,C0089,non-fraudulent,
9019,105.04,3,19,card,15:09:16,C0194,non-fraudulent,
9020,463.32,10,19,transfer,06:32:56,C0179,non-fraudulent,
9021,64.06,4,9,numerar,03:24:00,C0155,fraudulent,emitere_noaptea
9022,286.77,6,19,numerar,05:32:07,C0173,non-fraudulent,
9023,196.16,6,19,tichete,08:54:26,C0136,fraudulent,comerciant_risc
9024,132.27,4,9,tichete,10:21:06,C0172,non-fraudulent,
9025,167.25,5,19,tichete,23:30:19,C0129,non-fraudulent,
9026,169.41,9,19,card,05:01:04,C0158,non-fraudulent,
9027,181.23,9,19,numerar,02:38:35,C0087,fraudulent,emitere_noaptea
9028,300.11,9,9,card,01:15:38,C0149,fraudulent,emitere_noaptea
9029,183.1,5,9,card,21:48:45,C0169,non-fraudulent,
9030,79.12,4,9,transfer,22:12:13,C0047,non-fraudulent,
9031,34.62,5,9,card,15:57:58,C0178,non-fraudulent,
9032,121.21,4,19,transfer,03:08:19,C0022,fraudulent,emitere_noaptea
9033,163.72,5,19,numerar,06:40:52,C0020,non-fraudulent,
9034,241.7,7,19,card,20:22:59,C0021,non-fraudulent,
9035,55.9,5,9,transfer,06:25:19,C0058,non-fraudulent,
9036,168.59,11,9,numerar,10:24:30,C0147,non-fraudulent,
9037,93.89,12,19,card,14:31:33,C0021,non-fraudulent,
9038,165.39,4,9,tichete,05:31:19,C0140,non-fraudulent,
9039,129.3,3,19,transfer,15:47:12,C0143,non-fraudulent,
9040,387.62,8,9,transfer,11:16:04,C0161,non-fraudulent,
9041,176.14,7,19,transfer,11:48:32,C0095,non-fraudulent,
9042,176.11,12,9,tichete,13:07:07,C0073,non-fraudulent,
9043,232.61,6,19,card,13:40:16,C0044,non-fraudulent,
9044,64.49,2,9,transfer,04:30:31,C0158,fraudulent,emitere_noaptea
9045,267.51,6,19,numerar,16:53:58,C0005,non-fraudulent,
9046,73.09,4,19,tichete,16:46:23,C0128,non-fraudulent,
9047,116.01,5,19,transfer,04:07:28,C0017,fraudulent,emitere_noaptea
9048,35.52,5,9,card,03:45:20,C0056,fraudulent,emitere_noaptea
9049,150.05,8,9,transfer,14:46:23,C0191,non-fraudulent,
9050,154.04,6,19,tichete,11:45:48,C0121,non-fraudulent,
9051,152.02,6,19,numerar,00:17:53,C0145,fraudulent,emitere_noaptea
9052,140.7,4,9,card,02:32:51,C0161,fraudulent,emitere_noaptea
9053,97.15,6,19,tichete,09:38:23,C0009,non-fraudulent,
9054,161.56,6,19,transfer,03:14:43,C0017,fraudulent,emitere_noaptea
9055,81.62,4,9,numerar,13:55:56,C0084,non-fraudulent,
9056,85.97,9,9,transfer,09:51:15,C0046,non-fraudulent,
9057,56.99,5,19,tichete,17:45:19,C0181,non-fraudulent,
9058,100.5,4,9,numerar,09:20:23,C0120,non-fraudulent,
9059,397.14,8,9,numerar,23:51:35,C0170,fraudulent,numerar_prea_mare
9060,166.2,8,9,numerar,06:58:57,C0195,non-fraudulent,
9061,404.54,10,19,transfer,23:28:49,C0163,non-fraudulent,
9062,79.16,8,9,card,20:33:15,C0176,non-fraudulent,
9063,60.82,4,9,tichete,07:49:26,C0195,non-fraudulent,
9064,162.51,4,9,transfer,16:27:09,C0077,non-fraudulent,
9065,193.33,5,19,card,06:13:13,C0182,non-fraudulent,
9066,435.7,9,9,numerar,16:33:58,C0031,fraudulent,numerar_prea_mare
9067,476.52,13,9,transfer,15:25:43,C0188,non-fraudulent,
9068,153.8,4,19,numerar,19:36:28,C0168,non-fraudulent,
9069,53.99,4,9,numerar,23:20:16,C0127,non-fraudulent,
9070,57.23,6,9,transfer,17:46:19,C0183,non-fraudulent,
9071,134.06,4,9,numerar,13:04:56,C0196,non-fraudulent,
9072,108.29,5,19,transfer,09:22:06,C0128,non-fraudulent,
9073,432.24,9,19,transfer,00:43:13,C0061,fraudulent,emitere_noaptea
9074,339.77,7,9,numerar,09:50:47,C0010,fraudulent,numerar_prea_mare;comerciant_risc
9075,132.02,5,19,transfer,23:17:55,C0016,fraudulent,comerciant_risc
9076,192.53,8,9,transfer,14:29:10,C0048,non-fraudulent,
9077,402.02,10,19,tichete,07:08:30,C0182,non-fraudulent,
9078,230.82,8,19,card,05:42:59,C0035,non-fraudulent,
9079,15.92,1,9,numerar,20:07:43,C0030,non-fraudulent,
9080,61.9,6,9,numerar,11:33:24,C0100,non-fraudulent,
9081,349.7,8,19,card,20:10:44,C0048,non-fraudulent,
9082,210.56,7,19,numerar,07:47:30,C0116,non-fraudulent,
9083,115.11,4,19,numerar,13:42:29,C0166,non-fraudulent,
9084,139.83,4,19,card,13:46:56,C0142,non-fraudulent,
9085,204.93,9,19,transfer,01:06:40,C0154,fraudulent,emitere_noaptea;comerciant_risc
9086,61.95,5,9,tichete,12:23:00,C0074,non-fraudulent,
9087,246.17,6,19,numerar,21:15:52,C0190,non-fraudulent,
9088,40.04,6,19,tichete,07:42:40,C0054,non-fraudulent,
9089,239.66,8,19,tichete,13:45:23,C0055,non-fraudulent,
9090,86.1,4,9,numerar,10:42:59,C0117,non-fraudulent,
9091,130.04,4,19,tichete,15:44:18,C0156,non-fraudulent,
9092,264.13,6,9,numerar,15:52:28,C0136,fraudulent,comerciant_risc
9093,46.99,6,9,card,22:38:41,C0022,non-fraudulent,
9094,252.63,8,9,card,18:49:19,C0014,non-fraudulent,
9095,60.64,6,9,card,21:49:40,C0074,non-fraudulent,
9096,180.68,7,19,transfer,01:05:16,C0147,fraudulent,emitere_noaptea
9097,299.18,7,19,transfer,00:27:58,C0137,fraudulent,emitere_noaptea
9098,171.36,6,9,transfer,22:11:39,C0123,non-fraudulent,
9099,36.12,5,9,transfer,18:17:16,C0200,non-fraudulent,
9100,88.74,9,9,transfer,17:34:26,C0040,non-fraudulent,
9101,212.04,6,9,transfer,23:03:29,C0063,non-fraudulent,
9102,55.93,5,19,numerar,18:53:01,C0149,non-fraudulent,
9103,172.26,8,9,transfer,02:50:15,C0011,fraudulent,emitere_noaptea
9104,85.52,4,19,card,01:06:04,C0065,fraudulent,emitere_noaptea
9105,42.37,6,19,transfer,06:27:53,C0018,non-fraudulent,
9106,286.37,8,19,card,15:46:14,C0038,non-fraudulent,
9107,97.0,10,19,transfer,02:46:28,C0167,fraudulent,emitere_noaptea
9108,150.65,9,9,tichete,18:12:44,C0056,non-fraudulent,
9109,66.16,8,19,transfer,18:03:02,C0152,non-fraudulent,
9110,221.97,5,19,card,15:13:48,C0069,non-fraudulent,
9111,125.3,8,19,numerar,21:37:12,C0052,non-fraudulent,
9112,182.83,5,19,card,23:56:17,C0121,non-fraudulent,
9113,52.52,5,19,transfer,04:08:07,C0091,fraudulent,emitere_noaptea
9114,254.52,6,9,transfer,11:48:35,C0107,fraudulent,comerciant_risc
9115,73.9,5,9,tichete,16:29:01,C0145,non-fraudulent,
9116,212.84,5,9,numerar,00:22:47,C0107,fraudulent,emitere_noaptea;comerciant_risc
9117,321.99,8,9,card,14:26:17,C0030,non-fraudulent,
9118,127.25,6,9,card,09:15:29,C0005,non-fraudulent,
9119,173.25,4,9,tichete,08:56:55,C0179,non-fraudulent,
9120,47.62,4,9,tichete,17:53:24,C0149,non-fraudulent,
9121,99.15,4,19,tichete,05:35:56,C0158,non-fraudulent,
9122,195.89,4,9,tichete,13:52:51,C0093,non-fraudulent,
9123,155.79,7,9,transfer,22:24:06,C0036,non-fraudulent,
9124,90.72,4,19,tichete,01:12:35,C0008,fraudulent,emitere_noaptea
9125,279.46,8,9,transfer,19:32:22,C0070,non-fraudulent,
9126,91.41,8,19,transfer,08:06:26,C0168,non-fraudulent,
9127,32.62,4,19,card,07:37:52,C0136,fraudulent,comerciant_risc
9128,139.64,4,9,transfer,08:03:02,C0025,non-fraudulent,
9129,106.22,9,9,tichete,06:49:06,C0157,non-fraudulent,
9130,172.14,4,9,transfer,09:52:05,C0112,non-fraudulent,
9131,120.08,4,9,card,13:00:37,C0143,non-fraudulent,
9132,131.9,3,19,card,09:10:56,C0009,non-fraudulent,
9133,109.52,8,19,card,07:43:56,C0090,non-fraudulent,
9134,80.53,6,19,numerar,00:38:40,C0183,fraudulent,emitere_noaptea
9135,295.59,6,9,numerar,23:27:29,C0149,non-fraudulent,
9136,18.04,2,19,transfer,14:56:48,C0014,non-fraudulent,
9137,53.88,4,9,transfer,06:41:40,C0112,non-fraudulent,
9138,180.49,7,19,card,05:17:15,C0072,non-fraudulent,
9139,265.57,8,9,tichete,10:23:38,C0049,non-fraudulent,
9140,95.77,6,19,card,14:35:31,C0173,non-fraudulent,
9141,357.12,9,9,tichete,19:05:52,C0128,non-fraudulent,
9142,212.64,7,19,card,01:34:51,C0177,fraudulent,emitere_noaptea
9143,155.97,8,19,transfer,12:00:51,C0096,non-fraudulent,
9144,172.37,4,9,transfer,14:17:21,C0026,non-fraudulent,
9145,59.71,6,9,tichete,08:26:35,C0192,non-fraudulent,
9146,311.2,7,9,tichete,08:01:46,C0059,non-fraudulent,
9147,289.64,10,9,card,01:13:14,C0106,fraudulent,emitere_noaptea
9148,256.76,6,19,card,20:03:18,C0085,non-fraudulent,
9149,216.79,7,9,tichete,15:17:57,C0168,non-fraudulent,
9150,154.95,4,19,card,14:36:07,C0074,non-fraudulent,
9151,181.7,4,9,transfer,15:47:05,C0181,non-fraudulent,
9152,86.96,2,19,numerar,12:09:38,C0073,non-fraudulent,
9153,114.82,5,19,transfer,16:08:22,C0019,non-fraudulent,
9154,172.68,4,9,numerar,11:10:48,C0109,non-fraudulent,
9155,139.31,7,19,tichete,06:10:05,C0185,non-fraudulent,
9156,147.34,7,9,tichete,08:31:23,C0063,non-fraudulent,
9157,96.61,3,9,tichete,02:20:32,C0005,fraudulent,emitere_noaptea
9158,233.59,10,9,tichete,16:21:15,C0054,non-fraudulent,
9159,122.39,3,9,tichete,16:24:42,C0074,non-fraudulent,
9160,249.71,6,19,numerar,05:49:36,C0077,non-fraudulent,
9161,298.78,6,19,tichete,11:59:57,C0157,non-fraudulent,
9162,191.35,5,9,card,15:52:43,C0030,non-fraudulent,
9163,38.38,1,19,tichete,11:05:16,C0057,non-fraudulent,
9164,239.53,5,9,card,09:44:50,C0119,non-fraudulent,
9165,61.5,3,19,numerar,13:02:45,C0037,non-fraudulent,
9166,183.23,9,19,transfer,04:42:39,C0011,fraudulent,emitere_noaptea
9167,37.16,4,19,tichete,09:33:31,C0189,non-fraudulent,
9168,153.12,6,19,numerar,22:46:38,C0136,fraudulent,comerciant_risc
9169,49.14,3,19,tichete,10:40:32,C0100,non-fraudulent,
9170,139.24,5,19,numerar,12:35:07,C0073,non-fraudulent,
9171,55.78,4,19,card,05:05:50,C0013,non-fraudulent,
9172,169.38,7,19,tichete,04:26:52,C0032,fraudulent,emitere_noaptea
9173,96.57,2,9,numerar,05:36:46,C0001,non-fraudulent,
9174,177.33,4,9,card,05:44:34,C0191,non-fraudulent,
9175,317.21,11,19,transfer,05:58:41,C0017,non-fraudulent,
9176,52.12,4,19,transfer,10:40:14,C0060,non-fraudulent,
9177,144.99,3,19,card,19:42:40,C0086,non-fraudulent,
9178,77.6,3,19,numerar,18:49:20,C0170,non-fraudulent,
9179,82.11,5,19,numerar,01:30:03,C0158,fraudulent,emitere_noaptea
9180,115.4,7,19,numerar,16:35:30,C0086,non-fraudulent,
9181,86.02,6,9,card,02:33:32,C0150,fraudulent,emitere_noaptea
9182,36.91,5,9,numerar,23:25:17,C0126,non-fraudulent,
9183,195.39,7,9,transfer,21:36:57,C0143,non-fraudulent,
9184,265.79,8,19,tichete,19:30:44,C0014,non-fraudulent,
9185,215.69,5,19,tichete,18:24:41,C0085,non-fraudulent,
9186,142.46,11,9,transfer,00:14:38,C0076,fraudulent,emitere_noaptea
