Total_suma,Număr_produse,procent_TVA,metoda_plata,Oră_emitere,Comerciant_id,eticheta,motiv_frauda
20.9,2,19,numerar,03:55:49,C0180,fraudulent,emitere_noaptea
77.12,5,9,tichete,01:28:44,C0056,fraudulent,emitere_noaptea
138.14,10,19,numerar,02:59:31,C0190,fraudulent,emitere_noaptea
101.55,8,19,tichete,04:36:37,C0052,fraudulent,emitere_noaptea
100.54,5,19,card,04:28:15,C0180,fraudulent,emitere_noaptea
325.3,7,19,numerar,04:56:25,C0031,fraudulent,emitere_noaptea;numerar_prea_mare
222.89,7,9,transfer,01:58:25,C0099,fraudulent,emitere_noaptea
377.43,9,19,numerar,20:58:01,C0049,fraudulent,numerar_prea_mare
156.17,8,19,tichete,03:49:28,C0094,fraudulent,emitere_noaptea
234.2,7,9,numerar,04:30:08,C0129,fraudulent,emitere_noaptea
440.76,11,9,numerar,10:24:43,C0044,fraudulent,numerar_prea_mare
121.6,4,9,transfer,09:48:00,C0107,fraudulent,comerciant_risc
162.7,14,19,numerar,20:55:26,C0006,fraudulent,comerciant_risc
65.66,4,19,card,03:21:59,C0002,fraudulent,emitere_noaptea
35.42,3,19,transfer,01:38:36,C0032,fraudulent,emitere_noaptea
247.79,6,9,transfer,01:50:56,C0093,fraudulent,emitere_noaptea
100.52,5,9,numerar,00:10:57,C0032,fraudulent,emitere_noaptea
110.98,3,9,numerar,01:54:00,C0151,fraudulent,emitere_noaptea
111.08,8,19,card,21:06:07,C0199,fraudulent,comerciant_risc
161.71,5,19,card,02:40:03,C0114,fraudulent,emitere_noaptea
14.96,2,9,transfer,01:33:04,C0083,fraudulent,emitere_noaptea
